campaign_name,ad_group,currency,clicks_ad,impressions,cost,indication,brand_target,date
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,2,13,19.2,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,1,16,7.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,5,85,32.27,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,10,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,0,15,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,0,9,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,0,40,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,1,9,10.54,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,1,33,8.2,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Study|TXT|National|A:A|1|PH,USD,0,17,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,1,7,6.54,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|PH,USD,0,29,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,3,50,16.7,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,1,41,7.47,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,6,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,44,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,5,128,39.89,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,4,56,15.5,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,11,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,1,2,6.42,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,2,11,11.97,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,1,1,3.65,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,3,40,16.99,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,0,13,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,2,18,9.99,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,28,9.96,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,9,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,0,5,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,3,9,10.44,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,5,0.0,BZS,DTC,2024-05-04
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,130,18.0,BZS,DTC,2024-05-04
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,2,56,11.26,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,8,105,47.04,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,1,144,5.4,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,2,125,21.89,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,15,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,5,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,23,300,271.02,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,4,91,69.44,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,133,769,822.57,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,40,762,449.11,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,1,13,8.94,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,8,54,136.86,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,0,10,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,1,9,7.73,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,33,94,198.24,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|PH,USD,1,2,10.69,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,4,18,27.16,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,2,9,16.53,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,4,30,30.44,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|PH,USD,0,14,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,10,73,77.39,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|PH,USD,1,7,8.72,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,0,11,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,0,10,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,17,103,196.25,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,0,24,0.0,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|EX,USD,1,14,5.5,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,6,52,66.68,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,6,120,67.13,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,0,18,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,9,82,40.68,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,3,15,20.73,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,3,41,19.73,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,7,106,47.61,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,1,13,7.14,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,0,38,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,1,29,6.8100000000000005,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,1,7,4.93,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,0,28,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Information|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,1,56,6.72,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Study|TXT|National|A:A|1|PH,USD,1,25,6.23,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|PH,USD,1,29,6.37,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,4,28,23.53,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,2,26,12.94,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,14,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,1,7,7.09,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,3,39,12.94,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,3,19,19.33,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,5,34,36.63,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,1,24,5.9,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,11,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,20,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,39,5.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,4,5.39,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,4,24,19.29,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,2,25,10.16,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,1,7,6.27,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,2,25,11.41,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,1,50,6.73,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,2,25,13.44,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,1,21,7.09,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,1,7,4.36,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,1,12,1.51,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,1,5,6.18,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,3,15,21.23,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-05
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,55,17.48,BZS,DTC,2024-05-05
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,4,88,22.8,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,6,100,33.98,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,1,31,10.34,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,1,40,14.49,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,1,12,6.35,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,6,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,27,310,308.09,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,3,83,42.23,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,106,753,654.2,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,43,768,459.21,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,1,32,17.84,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,4,67,69.83,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,3,17,21.07,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,20,104,121.01,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,2,21,13.33,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,5,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,9,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,8,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,5,33,38.23,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|PH,USD,0,12,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,7,65,46.93,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,0,9,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,0,12,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,18,83,200.14,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,2,22,21.83,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|EX,USD,0,14,0.0,BZS,DTC,2024-05-06
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,5,55,50.18,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,1,6,5.49,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,6,177,69.23,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,1,14,3.57,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,8,64,40.65,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|EX,USD,1,1,11.67,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,1,14,6.44,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,2,31,13.22,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,6,108,40.93,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,2,13,14.82,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,3,47,19.18,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,1,28,8.84,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,0,17,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,3,43,21.43,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Information|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,1,38,6.65,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Study|TXT|National|A:A|1|PH,USD,0,20,0.0,BZS,DTC,2024-05-06
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-05-06
